molecule	gene	start	end	strand	orientation
NZ_QFWW01000006.1_408	ANK	80	112	forward	1
NZ_QGAJ01000005.1_13	ANK_1	48	81	forward	1
NZ_QGAJ01000005.1_13	ANK	114	146	forward	1
NZ_QGGM01000002.1_274	ANK_1	113	144	forward	1
NZ_QGGM01000002.1_274	ANK	186	219	forward	1
NZ_QICY01000003.1_392	ANK_1	140	171	forward	1
NZ_QICY01000003.1_392	ANK	173	205	forward	1
NZ_QJJS01000014.1_54	ANK_1	141	172	forward	1
NZ_QJJS01000014.1_54	ANK	207	241	forward	1
NZ_QKOL01000001.1_392	ANK_1	39	70	forward	1
NZ_QKOL01000001.1_392	ANK	139	175	forward	1
NZ_QKPF01000027.1_11	ANK_1	88	121	forward	1
NZ_QKPF01000027.1_11	ANK	317	349	forward	1
NZ_QLMI01000001.1_86	ANK_1	54	85	forward	1
NZ_QLMI01000001.1_86	ANK	119	151	forward	1
NZ_QMFB01000001.1_674	ANK_1	48	77	forward	1
NZ_QMFB01000001.1_674	ANK	79	109	forward	1
NZ_QMFB01000001.1_674	ANK	115	143	forward	1
NZ_QNSF01000005.1_21	ANK_1	336	368	forward	1
NZ_QNSF01000005.1_21	ANK	369	401	forward	1
NZ_QNSL01000004.1_19	ANK_1	38	70	forward	1
NZ_QNSL01000004.1_19	ANK	139	175	forward	1
NZ_QNUC01000014.1_21	ANK_1	63	95	forward	1
NZ_QNUC01000014.1_21	ANK	163	200	forward	1
NZ_QORZ01000016.1_175	ANK_1	43	69	forward	1
NZ_QORZ01000016.1_175	ANK	74	107	forward	1
NZ_QOSC01000022.1_6	ANK_1	156	189	forward	1
NZ_QOSC01000022.1_6	ANK	194	227	forward	1
NZ_QOSD01000037.1_130	ANK_1	170	200	forward	1
NZ_QOSD01000037.1_130	ANK	202	233	forward	1
NZ_QOSD01000037.1_130	ANK	236	267	forward	1
NZ_QOSD01000037.1_130	ANK	301	332	forward	1
NZ_QOSD01000037.1_130	ANK	335	365	forward	1
NZ_QPBP01000048.1_38	ANK_1	72	104	forward	1
NZ_QPBP01000048.1_38	ANK	138	170	forward	1
NZ_QPBY01000084.1_41	ANK_1	70	102	forward	1
NZ_QPBY01000084.1_41	ANK	136	168	forward	1
NZ_QPDW01000011.1_113	ANK_1	52	84	forward	1
NZ_QPDW01000011.1_113	ANK	118	150	forward	1
NZ_QPEF01000011.1_138	ANK_1	52	84	forward	1
NZ_QPEF01000011.1_138	ANK	118	150	forward	1
NZ_QPIW01000039.1_3	ANK_1	1	31	forward	1
NZ_QPIW01000039.1_3	ANK	33	64	forward	1
NZ_QPIW01000039.1_3	ANK	100	131	forward	1
NZ_QPJD01000001.1_116	ANK_1	157	189	forward	1
NZ_QPJD01000001.1_116	ANK	195	224	forward	1
NZ_QPJD01000001.1_116	ANK	230	262	forward	1
NZ_QPJD01000009.1_146	ANK_1	335	367	forward	1
NZ_QPJD01000009.1_146	ANK	368	400	forward	1
NZ_QQBB01000009.1_87	ANK_1	62	94	forward	1
NZ_QQBB01000009.1_87	ANK	161	198	forward	1
NZ_QQOA01000024.1_41	ANK_1	549	581	forward	1
NZ_QQOA01000024.1_41	ANK	583	614	forward	1
NZ_QQOA01000024.1_41	ANK	781	813	forward	1
NZ_QQOA01000024.1_41	ANK	848	880	forward	1
NZ_QQOA01000024.1_41	ANK	980	1012	forward	1
NZ_QQOA01000024.1_41	ANK	1079	1111	forward	1
NZ_QRBF01000001.1_223	ANK_1	45	76	forward	1
NZ_QRBF01000001.1_223	ANK	171	203	forward	1
NZ_QRDR01000014.1_95	ANK_1	37	69	forward	1
NZ_QRDR01000014.1_95	ANK	70	98	forward	1
NZ_QRDR01000014.1_95	ANK	100	133	forward	1
NZ_QRGA01000029.1_27	ANK_1	705	736	forward	1
NZ_QRGA01000029.1_27	ANK	770	799	forward	1
NZ_QRGA01000029.1_27	ANK	871	902	forward	1
NZ_QRGA01000029.1_27	ANK	936	967	forward	1
NZ_QSBR01000001.1_224	ANK_1	36	70	forward	1
NZ_QSBR01000001.1_224	ANK	71	101	forward	1
NZ_QSBR01000001.1_224	ANK	164	197	forward	1
NZ_QSBR01000001.1_224	ANK	198	228	forward	1
NZ_QSBR01000001.1_224	ANK	264	296	forward	1
NZ_QSFH01000052.1_2	ANK_1	73	105	forward	1
NZ_QSFH01000052.1_2	ANK	106	139	forward	1
NZ_QSFK01000001.1_108	ANK_1	73	105	forward	1
NZ_QSFK01000001.1_108	ANK	106	139	forward	1
NZ_QSGN01000001.1_162	ANK_1	36	68	forward	1
NZ_QSGN01000001.1_162	ANK	71	101	forward	1
NZ_QSGN01000001.1_162	ANK	164	197	forward	1
NZ_QSGN01000001.1_162	ANK	198	228	forward	1
NZ_QSGN01000001.1_162	ANK	231	263	forward	1
NZ_QSGN01000001.1_162	ANK	264	296	forward	1
NZ_QSJU01000023.1_22	ANK_1	36	70	forward	1
NZ_QSJU01000023.1_22	ANK	71	101	forward	1
NZ_QSJU01000023.1_22	ANK	164	197	forward	1
NZ_QSJU01000023.1_22	ANK	198	228	forward	1
NZ_QSJU01000023.1_22	ANK	264	296	forward	1
NZ_QSJV01000023.1_22	ANK_1	36	70	forward	1
NZ_QSJV01000023.1_22	ANK	71	101	forward	1
NZ_QSJV01000023.1_22	ANK	164	197	forward	1
NZ_QSJV01000023.1_22	ANK	198	228	forward	1
NZ_QSJV01000023.1_22	ANK	264	296	forward	1
NZ_QSMW02000001.1_2862	ANK_1	66	98	forward	1
NZ_QSMW02000001.1_2862	ANK	192	222	forward	1
NZ_QSNY01000009.1_17	ANK_1	109	141	forward	1
NZ_QSNY01000009.1_17	ANK	143	175	forward	1
NZ_QSSN01000033.1_21	ANK_1	36	70	forward	1
NZ_QSSN01000033.1_21	ANK	71	101	forward	1
NZ_QSSN01000033.1_21	ANK	164	197	forward	1
NZ_QSSN01000033.1_21	ANK	198	228	forward	1
NZ_QSSN01000033.1_21	ANK	264	296	forward	1
NZ_QTTN01000005.1_69	ANK_1	37	67	forward	1
NZ_QTTN01000005.1_69	ANK	137	168	forward	1
NZ_QTTN01000005.1_69	ANK	245	277	forward	1
NZ_QTTN01000005.1_69	ANK	284	310	forward	1
NZ_QTTN01000005.1_69	ANK	405	432	forward	1
NZ_QTTN01000007.1_94	ANK_1	133	162	forward	1
NZ_QTTN01000007.1_94	ANK	334	364	forward	1
NZ_QTTQ01000009.1_370	ANK_1	83	115	forward	1
NZ_QTTQ01000009.1_370	ANK	116	148	forward	1
NZ_QVLZ01000053.1_38	ANK_1	36	70	forward	1
NZ_QVLZ01000053.1_38	ANK	71	101	forward	1
NZ_QVLZ01000053.1_38	ANK	164	197	forward	1
NZ_QVLZ01000053.1_38	ANK	198	228	forward	1
NZ_QVLZ01000053.1_38	ANK	264	296	forward	1
NZ_QWDV01000003.1_342	ANK_1	313	345	forward	1
NZ_QWDV01000003.1_342	ANK	484	516	forward	1
NZ_QWJI01000015.1_11	ANK_1	143	175	forward	1
NZ_QWJI01000015.1_11	ANK	316	349	forward	1
NZ_QWJI01000015.1_11	ANK	350	377	forward	1
NZ_QWJI01000016.1_4	ANK_1	114	146	forward	1
NZ_QWJI01000016.1_4	ANK	147	179	forward	1
NZ_QWJI01000016.1_4	ANK	213	245	forward	1
NZ_QWJI01000016.1_4	ANK	279	310	forward	1
NZ_QWJI01000016.1_4	ANK	311	343	forward	1
NZ_QWJI01000016.1_4	ANK	346	377	forward	1
NZ_QWJI01000016.1_4	ANK	378	410	forward	1
NZ_QWJI01000016.1_4	ANK	478	510	forward	1
NZ_QWJI01000016.1_4	ANK	511	543	forward	1
NZ_QWJI01000016.1_4	ANK	605	636	forward	1
NZ_QWJI01000016.1_4	ANK	670	704	forward	1
NZ_QXBE01000001.1_1767	ANK_1	15	73	forward	1
NZ_QXBE01000001.1_1767	ANK	74	105	forward	1
NZ_QXOF01000070.1_1	ANK_1	41	73	forward	1
NZ_QXOF01000070.1_1	ANK	140	177	forward	1
NZ_QXXP01000014.1_131	ANK_1	88	121	forward	1
NZ_QXXP01000014.1_131	ANK	317	349	forward	1
NZ_QZCE01000002.1_646	ANK_1	235	267	forward	1
NZ_QZCE01000002.1_646	ANK	268	300	forward	1
NZ_RAIN01000001.1_845	ANK_1	85	117	forward	1
NZ_RAIN01000001.1_845	ANK	119	151	forward	1
NZ_RAPQ01000014.1_80	ANK_1	76	108	forward	1
NZ_RAPQ01000014.1_80	ANK	109	141	forward	1
NZ_RAPY01000001.1_1552	ANK_1	35	67	forward	1
NZ_RAPY01000001.1_1552	ANK	93	126	forward	1
NZ_RAPY01000001.1_1552	ANK	130	158	forward	1
NZ_RAPY01000001.1_1552	ANK	161	193	forward	1
NZ_RARA01000015.1_21	ANK_1	92	124	forward	1
NZ_RARA01000015.1_21	ANK	125	158	forward	1
NZ_RARA01000015.1_21	ANK	164	195	forward	1
NZ_RARA01000020.1_13	ANK_1	92	124	forward	1
NZ_RARA01000020.1_13	ANK	125	158	forward	1
NZ_RARA01000020.1_13	ANK	164	195	forward	1
NZ_RARA01000020.1_25	ANK_1	92	124	forward	1
NZ_RARA01000020.1_25	ANK	125	158	forward	1
NZ_RARA01000020.1_25	ANK	164	195	forward	1
NZ_RARA01000025.1_94	ANK_1	146	173	forward	1
NZ_RARA01000025.1_94	ANK	410	442	forward	1
NZ_RARA01000025.1_94	ANK	444	476	forward	1
NZ_RARA01000025.1_94	ANK	510	542	forward	1
NZ_RARA01000025.1_94	ANK	579	611	forward	1
NZ_RARA01000025.1_94	ANK	612	645	forward	1
NZ_RARA01000026.1_135	ANK_1	99	131	forward	1
NZ_RARA01000026.1_135	ANK	132	165	forward	1
NZ_RARA01000026.1_135	ANK	168	196	forward	1
NZ_RARA01000027.1_67	ANK_1	56	88	forward	1
NZ_RARA01000027.1_67	ANK	106	135	forward	1
NZ_RARA01000027.1_67	ANK	362	394	forward	1
NZ_RARA01000027.1_67	ANK	396	426	forward	1
NZ_RARA01000027.1_67	ANK	430	462	forward	1
NZ_RARA01000027.1_67	ANK	496	526	forward	1
NZ_RARA01000027.1_67	ANK	595	627	forward	1
NZ_RASG01000021.1_98	ANK_1	100	132	forward	1
NZ_RASG01000021.1_98	ANK	130	162	forward	1
NZ_RASG01000021.1_98	ANK	163	195	forward	1
NZ_RAZZ01000002.1_24	ANK_1	334	366	forward	1
NZ_RAZZ01000002.1_24	ANK	440	473	forward	1
NZ_RAZZ01000066.1_1	ANK_1	66	98	forward	1
NZ_RAZZ01000066.1_1	ANK	99	131	forward	1
NZ_RBBQ01000016.1_98	ANK_1	100	132	forward	1
NZ_RBBQ01000016.1_98	ANK	130	162	forward	1
NZ_RBBQ01000016.1_98	ANK	163	195	forward	1
NZ_RBHZ01000002.1_650	ANK_1	70	102	forward	1
NZ_RBHZ01000002.1_650	ANK	103	135	forward	1
NZ_RBLC01000006.1_69	ANK_1	67	97	forward	1
NZ_RBLC01000006.1_69	ANK	102	131	forward	1
NZ_RBLC01000006.1_69	ANK	132	164	forward	1
NZ_RBQA01000313.1_1	ANK_1	67	99	forward	1
NZ_RBQA01000313.1_1	ANK	133	165	forward	1
NZ_RBSE01000053.1_51	ANK_1	69	101	forward	1
NZ_RBSE01000053.1_51	ANK	135	167	forward	1
NZ_RBTM01000022.1_8	ANK_1	48	81	forward	1
NZ_RBTM01000022.1_8	ANK	114	146	forward	1
NZ_RBUA01000042.1_17	ANK_1	48	81	forward	1
NZ_RBUA01000042.1_17	ANK	114	146	forward	1
NZ_RCAR01000009.1_21	ANK_1	92	123	forward	1
NZ_RCAR01000009.1_21	ANK	121	155	forward	1
NZ_RCAR01000009.1_21	ANK	157	189	forward	1
NZ_RCBZ01000042.1_22	ANK_1	32	64	forward	1
NZ_RCBZ01000042.1_22	ANK	65	97	forward	1
NZ_RCBZ01000042.1_22	ANK	98	130	forward	1
NZ_RCHJ01000016.1_73	ANK_1	117	147	forward	1
NZ_RCHJ01000016.1_73	ANK	149	181	forward	1
NZ_RCIY01000040.1_549	ANK_1	94	125	forward	1
NZ_RCIY01000040.1_549	ANK	193	230	forward	1
NZ_RCOG02000002.1_434	ANK_1	128	159	forward	1
NZ_RCOG02000002.1_434	ANK	161	193	forward	1
NZ_RCOS01000067.1_9	ANK_1	58	90	forward	1
NZ_RCOS01000067.1_9	ANK	91	123	forward	1
NZ_RCOS01000067.1_9	ANK	124	155	forward	1
NZ_RCOS01000097.1_7	ANK_1	60	92	forward	1
NZ_RCOS01000097.1_7	ANK	94	125	forward	1
NZ_RCOS01000097.1_7	ANK	127	158	forward	1
NZ_RCOS01000097.1_7	ANK	159	190	forward	1
NZ_RCOS01000097.1_7	ANK	192	224	forward	1
NZ_RCOS01000097.1_7	ANK	225	257	forward	1
NZ_RCOS01000097.1_7	ANK	258	290	forward	1
NZ_RCOS01000097.1_7	ANK	291	323	forward	1
NZ_RCOS01000097.1_7	ANK	324	356	forward	1
NZ_RCOS01000097.1_7	ANK	357	389	forward	1
NZ_RCSU01000001.1_219	ANK_1	301	327	forward	1
NZ_RCSU01000001.1_219	ANK	442	474	forward	1
NZ_RCWY01000001.1_350	ANK_1	82	113	forward	1
NZ_RCWY01000001.1_350	ANK	116	147	forward	1
NZ_RFLX01000005.1_40	ANK_1	50	82	forward	1
NZ_RFLX01000005.1_40	ANK	116	148	forward	1
NZ_RHFI01000002.1_23	ANK_1	61	93	forward	1
NZ_RHFI01000002.1_23	ANK	94	125	forward	1
NZ_RHFJ01000028.1_21	ANK_1	61	93	forward	1
NZ_RHFJ01000028.1_21	ANK	94	125	forward	1
NZ_RHQU01000007.1_108	ANK_1	50	82	forward	1
NZ_RHQU01000007.1_108	ANK	116	148	forward	1
NZ_RPOA01000001.1_2720	ANK_1	106	137	forward	1
NZ_RPOA01000001.1_2720	ANK	139	169	forward	1
NZ_RQGD01000008.1_5	ANK_1	83	115	forward	1
NZ_RQGD01000008.1_5	ANK	116	149	forward	1
NZ_RQPJ01000002.1_534	ANK_1	34	66	forward	1
NZ_RQPJ01000002.1_534	ANK	67	99	forward	1
NZ_RQPJ01000002.1_534	ANK	100	132	forward	1
NZ_RQYA01000003.1_1318	ANK_1	100	131	forward	1
NZ_RQYA01000003.1_1318	ANK	130	162	forward	1
NZ_RQYA01000003.1_1318	ANK	163	195	forward	1
NZ_RRKI01000048.1_4	ANK_1	9	41	forward	1
NZ_RRKI01000048.1_4	ANK	135	165	forward	1
NZ_RSCL01000001.1_249	ANK_1	51	82	forward	1
NZ_RSCL01000001.1_249	ANK	85	117	forward	1
NZ_RSCL01000001.1_249	ANK	118	150	forward	1
NZ_RSCL01000001.1_249	ANK	151	183	forward	1
NZ_RSCL01000001.1_249	ANK	184	217	forward	1
NZ_RSCL01000001.1_249	ANK	220	249	forward	1
NZ_RSCL01000001.1_249	ANK	250	282	forward	1
NZ_RSCL01000001.1_249	ANK	283	315	forward	1
NZ_RSCL01000001.1_249	ANK	316	347	forward	1
NZ_RSCL01000001.1_249	ANK	381	413	forward	1
NZ_RSCL01000009.1_66	ANK_1	312	346	forward	1
NZ_RSCL01000009.1_66	ANK	384	423	forward	1
NZ_RSCM01000001.1_369	ANK_1	162	193	forward	1
NZ_RSCM01000001.1_369	ANK	194	224	forward	1
NZ_RSCM01000001.1_369	ANK	287	315	forward	1
NZ_RSCN01000040.1_27	ANK_1	54	86	forward	1
NZ_RSCN01000040.1_27	ANK	120	152	forward	1
NZ_RSEG01000012.1_27	ANK_1	35	66	forward	1
NZ_RSEG01000012.1_27	ANK	105	133	forward	1
NZ_RXMA01000010.1_153	ANK_1	58	90	forward	1
NZ_RXMA01000010.1_153	ANK	91	123	forward	1
NZ_RXMA01000010.1_153	ANK	124	156	forward	1
NZ_RZGU01000025.1_42	ANK_1	110	142	forward	1
NZ_RZGU01000025.1_42	ANK	287	319	forward	1
NZ_RZGU01000025.1_42	ANK	320	353	forward	1
NZ_RZGU01000025.1_42	ANK	354	392	forward	1
NZ_RZMY01000013.1_147	ANK_1	79	111	forward	1
NZ_RZMY01000013.1_147	ANK	112	144	forward	1
NZ_RZMY01000013.1_197	ANK_1	92	125	forward	1
NZ_RZMY01000013.1_197	ANK	161	191	forward	1
NZ_RZMZ01000007.1_25	ANK_1	36	68	forward	1
NZ_RZMZ01000007.1_25	ANK	69	101	forward	1
NZ_RZMZ01000007.1_25	ANK	102	137	forward	1
NZ_RZNA01000022.1_9	ANK_1	391	423	forward	1
NZ_RZNA01000022.1_9	ANK	495	528	forward	1
NZ_RZOG01000142.1_16	ANK_1	44	77	forward	1
NZ_RZOG01000142.1_16	ANK	113	145	forward	1
NZ_RZOH01000396.1_5	ANK_1	44	77	forward	1
NZ_RZOH01000396.1_5	ANK	113	145	forward	1
NZ_RZOI01000191.1_11	ANK_1	69	99	forward	1
NZ_RZOI01000191.1_11	ANK	103	134	forward	1
NZ_RZOI01000191.1_11	ANK	136	166	forward	1
NZ_RZOS01000119.1_9	ANK_1	83	116	forward	1
NZ_RZOS01000119.1_9	ANK	117	148	forward	1
NZ_RZOX02000016.1_53	ANK_1	58	91	forward	1
NZ_RZOX02000016.1_53	ANK	127	159	forward	1
NZ_RZRO01000011.1_23	ANK_1	54	84	forward	1
NZ_RZRO01000011.1_23	ANK	88	119	forward	1
NZ_RZRO01000011.1_23	ANK	121	151	forward	1
NZ_RZSB01000652.1_3	ANK_1	44	77	forward	1
NZ_RZSB01000652.1_3	ANK	113	145	forward	1
NZ_RZSE01000115.1_7	ANK_1	53	81	forward	1
NZ_RZSE01000115.1_7	ANK	119	149	forward	1
NZ_RZSE01000256.1_7	ANK_1	44	77	forward	1
NZ_RZSE01000256.1_7	ANK	113	145	forward	1
NZ_RZSG01000763.1_5	ANK_1	69	99	forward	1
NZ_RZSG01000763.1_5	ANK	103	134	forward	1
NZ_RZSG01000763.1_5	ANK	136	166	forward	1
NZ_RZSH01000157.1_9	ANK_1	44	77	forward	1
NZ_RZSH01000157.1_9	ANK	113	145	forward	1
NZ_RZSO01000005.1_49	ANK_1	52	82	forward	1
NZ_RZSO01000005.1_49	ANK	86	117	forward	1
NZ_RZSO01000005.1_49	ANK	119	149	forward	1
NZ_RZTO01000279.1_6	ANK_1	26	57	forward	1
NZ_RZTO01000279.1_6	ANK	58	90	forward	1
NZ_RZTO01000279.1_6	ANK	157	193	forward	1
NZ_SADK02000002.1_1263	ANK_1	55	84	forward	1
NZ_SADK02000002.1_1263	ANK	86	120	forward	1
NZ_SADK02000002.1_1263	ANK	122	152	forward	1
NZ_SADK02000002.1_1263	ANK	153	183	forward	1
NZ_SADQ02000016.1_53	ANK_1	58	91	forward	1
NZ_SADQ02000016.1_53	ANK	127	159	forward	1
NZ_SADT02000004.1_596	ANK_1	55	84	forward	1
NZ_SADT02000004.1_596	ANK	86	120	forward	1
NZ_SADT02000004.1_596	ANK	122	152	forward	1
NZ_SADT02000004.1_596	ANK	153	183	forward	1
NZ_SADU02000004.1_560	ANK_1	44	77	forward	1
NZ_SADU02000004.1_560	ANK	113	145	forward	1
NZ_SAXT01000001.1_456	ANK_1	20	56	forward	1
NZ_SAXT01000001.1_456	ANK	91	123	forward	1
NZ_SAXT01000001.1_456	ANK	124	156	forward	1
NZ_SAXT01000001.1_456	ANK	158	189	forward	1
NZ_SAXT01000001.1_456	ANK	191	220	forward	1
NZ_SAXT01000001.1_456	ANK	221	253	forward	1
NZ_SAXT01000001.1_456	ANK	254	286	forward	1
NZ_SAXT01000001.1_456	ANK	287	319	forward	1
NZ_SAXT01000001.1_456	ANK	355	386	forward	1
NZ_SAXT01000001.1_456	ANK	387	419	forward	1
NZ_SAXT01000001.1_456	ANK	420	452	forward	1
NZ_SAXT01000001.1_456	ANK	453	482	forward	1
NZ_SAXT01000001.1_456	ANK	484	516	forward	1
NZ_SAXT01000001.1_456	ANK	517	549	forward	1
NZ_SAXT01000001.1_456	ANK	550	582	forward	1
NZ_SAXT01000004.1_95	ANK_1	122	153	forward	1
NZ_SAXT01000004.1_95	ANK	307	339	forward	1
NZ_SAXT01000004.1_95	ANK	403	434	forward	1
NZ_SAXT01000004.1_95	ANK	473	502	forward	1
NZ_SAXT01000004.1_95	ANK	504	536	forward	1
NZ_SAXT01000004.1_95	ANK	538	569	forward	1
NZ_SAXU01000001.1_275	ANK_1	91	123	forward	1
NZ_SAXU01000001.1_275	ANK	124	155	forward	1
NZ_SAXU01000001.1_275	ANK	161	189	forward	1
NZ_SAXU01000001.1_275	ANK	191	220	forward	1
NZ_SAXU01000001.1_275	ANK	221	253	forward	1
NZ_SAXU01000001.1_275	ANK	254	286	forward	1
NZ_SAXU01000001.1_275	ANK	287	319	forward	1
NZ_SAXU01000001.1_275	ANK	355	386	forward	1
NZ_SAXU01000001.1_275	ANK	387	419	forward	1
NZ_SAXU01000001.1_275	ANK	420	452	forward	1
NZ_SAXU01000001.1_275	ANK	453	482	forward	1
NZ_SAXU01000001.1_275	ANK	484	516	forward	1
NZ_SAXU01000001.1_275	ANK	517	549	forward	1
NZ_SAXU01000001.1_275	ANK	550	582	forward	1
NZ_SAXZ01000010.1_255	ANK_1	163	190	forward	1
NZ_SAXZ01000010.1_255	ANK	193	224	forward	1
NZ_SAXZ01000010.1_255	ANK	230	262	forward	1
NZ_SAXZ01000012.1_62	ANK_1	92	124	forward	1
NZ_SAXZ01000012.1_62	ANK	125	157	forward	1
NZ_SAXZ01000015.1_213	ANK_1	122	153	forward	1
NZ_SAXZ01000015.1_213	ANK	307	339	forward	1
NZ_SAXZ01000015.1_213	ANK	403	434	forward	1
NZ_SAXZ01000015.1_213	ANK	473	502	forward	1
NZ_SAXZ01000015.1_213	ANK	504	536	forward	1
NZ_SAXZ01000015.1_213	ANK	538	569	forward	1
NZ_SAYC01000015.1_85	ANK_1	122	153	forward	1
NZ_SAYC01000015.1_85	ANK	307	339	forward	1
NZ_SAYC01000015.1_85	ANK	403	434	forward	1
NZ_SAYC01000015.1_85	ANK	473	502	forward	1
NZ_SAYC01000015.1_85	ANK	504	536	forward	1
NZ_SAYC01000015.1_85	ANK	538	569	forward	1
NZ_SAYC01000016.1_21	ANK_1	92	124	forward	1
NZ_SAYC01000016.1_21	ANK	125	157	forward	1
NZ_SAYC01000016.1_338	ANK_1	57	89	forward	1
NZ_SAYC01000016.1_338	ANK	123	155	forward	1
NZ_SAYC01000016.1_338	ANK	156	188	forward	1
NZ_SAYC01000016.1_338	ANK	222	254	forward	1
NZ_SAYC01000016.1_338	ANK	255	287	forward	1
NZ_SAYC01000016.1_338	ANK	288	320	forward	1
NZ_SAYC01000016.1_338	ANK	354	385	forward	1
NZ_SAYC01000016.1_338	ANK	386	418	forward	1
NZ_SAYC01000016.1_338	ANK	420	451	forward	1
NZ_SAYC01000016.1_338	ANK	452	484	forward	1
NZ_SAYC01000016.1_338	ANK	486	517	forward	1
NZ_SAYD01000021.1_162	ANK_1	57	88	forward	1
NZ_SAYD01000021.1_162	ANK	169	201	forward	1
NZ_SAYD01000021.1_162	ANK	202	234	forward	1
NZ_SAYD01000021.1_162	ANK	344	375	forward	1
NZ_SAYD01000021.1_162	ANK	389	421	forward	1
NZ_SAYD01000021.1_162	ANK	458	490	forward	1
NZ_SAYE01000014.1_57	ANK_1	163	190	forward	1
NZ_SAYE01000014.1_57	ANK	193	224	forward	1
NZ_SAYE01000014.1_57	ANK	230	262	forward	1
NZ_SAYI01000021.1_239	ANK_1	122	151	forward	1
NZ_SAYI01000021.1_239	ANK	316	348	forward	1
NZ_SAYI01000021.1_239	ANK	412	443	forward	1
NZ_SAYI01000021.1_239	ANK	513	545	forward	1
NZ_SAYI01000021.1_239	ANK	547	578	forward	1
NZ_SAYJ01000007.1_56	ANK_1	122	151	forward	1
NZ_SAYJ01000007.1_56	ANK	316	348	forward	1
NZ_SAYJ01000007.1_56	ANK	482	512	forward	1
NZ_SAYJ01000007.1_56	ANK	513	545	forward	1
NZ_SAYJ01000007.1_56	ANK	547	578	forward	1
NZ_SAYK01000003.1_271	ANK_1	59	91	forward	1
NZ_SAYK01000003.1_271	ANK	92	124	forward	1
NZ_SAYK01000003.1_271	ANK	125	157	forward	1
NZ_SAYK01000005.1_145	ANK_1	122	153	forward	1
NZ_SAYK01000005.1_145	ANK	307	339	forward	1
NZ_SAYK01000005.1_145	ANK	403	434	forward	1
NZ_SAYK01000005.1_145	ANK	504	536	forward	1
NZ_SAYK01000005.1_145	ANK	538	569	forward	1
NZ_SCYT01000327.1_4	ANK_1	47	79	forward	1
NZ_SCYT01000327.1_4	ANK	113	145	forward	1
NZ_SDUW01000003.1_1416	ANK_1	108	143	forward	1
NZ_SDUW01000003.1_1416	ANK	175	207	forward	1
NZ_SGWR01000001.1_873	ANK_1	143	180	forward	1
NZ_SGWR01000001.1_873	ANK	178	210	forward	1
NZ_SHDI01000016.1_54	ANK_1	38	70	forward	1
NZ_SHDI01000016.1_54	ANK	139	175	forward	1
NZ_SHDJ01000006.1_160	ANK_1	38	70	forward	1
NZ_SHDJ01000006.1_160	ANK	139	175	forward	1
NZ_SIKS01000001.1_2613	ANK_1	71	102	forward	1
NZ_SIKS01000001.1_2613	ANK	103	135	forward	1
NZ_SIKS01000001.1_2613	ANK	137	169	forward	1
NZ_SIMG01000001.1_2637	ANK_1	71	102	forward	1
NZ_SIMG01000001.1_2637	ANK	103	135	forward	1
NZ_SIMG01000001.1_2637	ANK	137	169	forward	1
NZ_SINB01000001.1_2748	ANK_1	71	102	forward	1
NZ_SINB01000001.1_2748	ANK	103	135	forward	1
NZ_SINB01000001.1_2748	ANK	137	169	forward	1
NZ_SINS01000001.1_2753	ANK_1	71	102	forward	1
NZ_SINS01000001.1_2753	ANK	103	135	forward	1
NZ_SINS01000001.1_2753	ANK	137	169	forward	1
NZ_SIOF01000001.1_3040	ANK_1	71	102	forward	1
NZ_SIOF01000001.1_3040	ANK	103	135	forward	1
NZ_SIOF01000001.1_3040	ANK	137	169	forward	1
NZ_SION01000001.1_2720	ANK_1	71	102	forward	1
NZ_SION01000001.1_2720	ANK	103	135	forward	1
NZ_SION01000001.1_2720	ANK	137	169	forward	1
NZ_SIOZ01000001.1_233	ANK_1	57	89	forward	1
NZ_SIOZ01000001.1_233	ANK	90	123	forward	1
NZ_SIOZ01000001.1_233	ANK	124	155	forward	1
NZ_SIPQ01000001.1_2662	ANK_1	71	102	forward	1
NZ_SIPQ01000001.1_2662	ANK	103	135	forward	1
NZ_SIPQ01000001.1_2662	ANK	137	169	forward	1
NZ_SIPZ01000001.1_2716	ANK_1	71	102	forward	1
NZ_SIPZ01000001.1_2716	ANK	103	135	forward	1
NZ_SIPZ01000001.1_2716	ANK	137	169	forward	1
NZ_SIQT01000001.1_2543	ANK_1	71	102	forward	1
NZ_SIQT01000001.1_2543	ANK	103	135	forward	1
NZ_SIQT01000001.1_2543	ANK	137	169	forward	1
NZ_SIQW01000001.1_2634	ANK_1	71	102	forward	1
NZ_SIQW01000001.1_2634	ANK	103	135	forward	1
NZ_SIQW01000001.1_2634	ANK	137	169	forward	1
NZ_SIQX01000001.1_2482	ANK_1	73	104	forward	1
NZ_SIQX01000001.1_2482	ANK	105	137	forward	1
NZ_SIQX01000001.1_2482	ANK	139	171	forward	1
NZ_SJDS01000010.1_204	ANK_1	33	65	forward	1
NZ_SJDS01000010.1_204	ANK	133	170	forward	1
NZ_SJPF01000001.1_632	ANK_1	88	120	forward	1
NZ_SJPF01000001.1_632	ANK	123	155	forward	1
NZ_SJPI01000003.1_56	ANK_1	93	123	forward	1
NZ_SJPI01000003.1_56	ANK	128	158	forward	1
NZ_SJPI01000003.1_56	ANK	160	189	forward	1
NZ_SJPL01000001.1_4882	ANK_1	36	68	forward	1
NZ_SJPL01000001.1_4882	ANK	168	200	forward	1
NZ_SJPM01000016.1_20	ANK_1	31	63	forward	1
